	color	date	model	promo-price	size	standard-price
5565	розовый	20180207	SM376	399	M	499
5566	черный	20180207	SM376	399	L	499
5567	розовый	20180207	SM376	399	L	499
5568	черный	20180207	SM376	399	XL	499
5569	розовый	20180207	SM376	399	XL	499
5570	розовый	20180403	SL767	249	XS	299
5571	розовый	20180403	SL767	249	S	299
5572	розовый	20180403	SL767	249	M	299
5573	розовый	20180403	SL767	249	L	299
5574	розовый	20180403	SL767	249	XL	299
5575	розовый	20180413	TX129	399	XS	399
5576	розовый	20180413	TX129	399	S	399
5577	розовый	20180413	TX129	399	M	399
5578	розовый	20180413	TX129	399	L	399
5579	розовый	20180413	TX129	399	XL	399
5580	черный	20180410	TA871	249	XS	299
5581	слоновая кость	20180410	TA871	249	XS	299
5582	черный	20180410	TA871	249	S	299
5583	слоновая кость	20180410	TA871	249	S	299
5584	черный	20180410	TA871	249	M	299
5585	слоновая кость	20180410	TA871	249	M	299
5586	черный	20180410	TA871	249	L	299
5587	слоновая кость	20180410	TA871	249	L	299
5588	черный	20180410	TA871	249	XL	299
5589	слоновая кость	20180410	TA871	249	XL	299
5590	белый	20180413	TO765	399	XS	449
5591	черный	20180413	TO765	399	XS	449
5592	белый	20180413	TO765	399	S	449
5593	черный	20180413	TO765	399	S	449
5594	белый	20180413	TO765	399	M	449
5595	черный	20180413	TO765	399	M	449
5596	белый	20180413	TO765	399	L	449
5597	черный	20180413	TO765	399	L	449
5598	белый	20180413	TO765	399	XL	449
5599	черный	20180413	TO765	399	XL	449
5600	розовый	20180312	SN444	249	XS	399
5601	белый	20180312	SN444	299	XS	399
5602	розовый	20180312	SN444	249	S	399
5603	белый	20180312	SN444	299	S	399
5604	розовый	20180312	SN444	249	M	399
5605	белый	20180312	SN444	299	M	399
5606	розовый	20180312	SN444	249	L	399
5607	белый	20180312	SN444	299	L	399
5608	розовый	20180312	SN444	249	XL	399
5609	белый	20180312	SN444	299	XL	399
5610	белый	20180317	SM382	299	XS	499
5611	белый	20180317	SM382	299	S	499
5612	белый	20180317	SM382	299	M	499
5613	белый	20180317	SM382	299	L	499
5614	белый	20180317	SM382	299	XL	499
5615	белый	20180415	ST602	449	XS	499
5616	белый	20180415	ST602	449	S	499
5617	белый	20180415	ST602	449	M	499
5618	белый	20180415	ST602	449	L	499
5619	белый	20180415	ST602	449	XL	499
5620	белый	20180417	TO765	399	XS	449
5621	черный	20180417	TO765	399	XS	449
5622	белый	20180417	TO765	399	S	449
5623	черный	20180417	TO765	399	S	449
5624	белый	20180417	TO765	399	M	449
5625	черный	20180417	TO765	399	M	449
5626	белый	20180417	TO765	399	L	449
5627	черный	20180417	TO765	399	L	449
5628	белый	20180417	TO765	399	XL	449
5629	черный	20180417	TO765	399	XL	449
5630	черный	20180418	TO766	599	XS	599
5631	черный	20180418	TO766	599	S	599
5632	черный	20180418	TO766	599	M	599
5633	черный	20180418	TO766	599	L	599
5634	черный	20180418	TO766	599	XL	599
5635	голубой	20180419	SU078	399	XS	449
5636	розовый	20180419	SU078	399	XS	449
5637	голубой	20180419	SU078	399	S	449
5638	розовый	20180419	SU078	399	S	449
5639	голубой	20180419	SU078	399	M	449
5640	розовый	20180419	SU078	399	M	449
5641	голубой	20180419	SU078	399	L	449
5642	розовый	20180419	SU078	399	L	449
5643	голубой	20180419	SU078	399	XL	449
5644	розовый	20180419	SU078	399	XL	449
5645	розовый	20180413	SU076	299	XS	399
5646	розовый	20180413	SU076	299	S	399
5647	розовый	20180413	SU076	299	M	399
5648	розовый	20180413	SU076	299	L	399
5649	розовый	20180413	SU076	299	XL	399
5650	белый	20180413	TO761	499	S	699
5651	белый	20180413	TO761	499	M	699
5652	розовый	20180306	SN439	249	XS	299
5653	розовый	20180306	SN439	249	S	299
5654	розовый	20180306	SN439	249	M	299
5655	розовый	20180306	SN439	249	L	299
5656	розовый	20180306	SN439	249	XL	299
5657	розовый	20180417	ST608	249	XS	399
5658	розовый	20180417	ST608	249	S	399
5659	розовый	20180417	ST608	249	M	399
5660	розовый	20180417	ST608	249	L	399
5661	розовый	20180417	ST608	249	XL	399
5662	розовый	20180415	ST606	299	XS	399
5663	розовый	20180415	ST606	299	S	399
5664	розовый	20180415	ST606	299	M	399
5665	розовый	20180415	ST606	299	L	399
5666	розовый	20180415	ST606	299	XL	399
5667	серый	20180409	SM383	249	XS	399
5668	серый	20180409	SM383	249	S	399
5669	серый	20180409	SM383	249	M	399
5670	серый	20180409	SM383	249	L	399
5671	серый	20180409	SM383	249	XL	399
5672	голубой	20180417	SU078	399	XS	449
5673	розовый	20180417	SU078	399	XS	449
5674	голубой	20180417	SU078	399	S	449
5675	розовый	20180417	SU078	399	S	449
5676	голубой	20180417	SU078	399	M	449
5677	розовый	20180417	SU078	399	M	449
5678	голубой	20180417	SU078	399	L	449
5679	розовый	20180417	SU078	399	L	449
5680	голубой	20180417	SU078	399	XL	449
5681	розовый	20180417	SU078	399	XL	449
5682	розовый	20180417	SU080	399	XS	449
5683	розовый	20180417	SU080	399	XS	449
5684	розовый	20180417	SU080	399	S	449
5685	розовый	20180417	SU080	399	S	449
5686	розовый	20180417	SU080	399	M	449
5687	розовый	20180417	SU080	399	M	449
5688	розовый	20180417	SU080	399	L	449
5689	розовый	20180417	SU080	399	L	449
5690	розовый	20180417	SU080	399	XL	449
5691	розовый	20180417	SU080	399	XL	449
5692	белый	20180403	SU052	299	XS	399
5693	белый	20180403	SU052	299	S	399
5694	белый	20180403	SU052	299	M	399
5695	белый	20180403	SU052	299	L	399
5696	белый	20180403	SU052	299	XL	399
5697	белый	20180414	TC045	299	XS	399
5698	серый	20180414	TC045	299	XS	399
5699	белый	20180414	TC045	299	S	399
5700	серый	20180414	TC045	299	S	399
5701	белый	20180414	TC045	299	M	399
5702	серый	20180414	TC045	299	M	399
5703	белый	20180414	TC045	299	L	399
5704	серый	20180414	TC045	299	L	399
5705	белый	20180414	TC045	299	XL	399
5706	серый	20180414	TC045	299	XL	399
5707	серый	20171230	RS135	499	XS	499
5708	серый	20171230	RS135	499	S	499
5709	серый	20171230	RS135	499	M	499
5710	серый	20171230	RS135	499	L	499
5711	серый	20171230	RS135	499	XL	499
5712	розовый	20180115	SM375	299	XS	499
5713	розовый	20180115	SM375	299	S	499
5714	розовый	20180115	SM375	299	M	499
5715	розовый	20180115	SM375	299	L	499
5716	розовый	20180115	SM375	299	XL	499
5717	черный	20171216	SC794	199	XS	399
5718	черный	20171216	SC794	199	S	399
5719	черный	20171216	SC794	199	M	399
5720	черный	20171216	SC794	199	L	399
5721	черный	20171216	SC794	199	XL	399
5722	белый	20171127	SD874	199	XS	399
5723	белый	20171127	SD874	199	S	399
5724	белый	20171127	SD874	199	M	399
5725	белый	20171127	SD874	199	L	399
